"FullName","Account","AccessRights"
"D:\Antoine HENRY\Bureau\TPRamCollections_Julien-BAPTISTE-2i2\HENRY_Antoine_2A_TP_RAM\.settings","AUTORITE NT\Utilisateurs authentifiés","GenericExecute, GenericWrite, GenericRead"
"D:\Antoine HENRY\Bureau\TPRamCollections_Julien-BAPTISTE-2i2\HENRY_Antoine_2A_TP_RAM\.settings","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\TPRamCollections_Julien-BAPTISTE-2i2\HENRY_Antoine_2A_TP_RAM\.settings","BUILTIN\Administrateurs","FullControl, GenericAll"
"D:\Antoine HENRY\Bureau\TPRamCollections_Julien-BAPTISTE-2i2\HENRY_Antoine_2A_TP_RAM\.settings","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\TPRamCollections_Julien-BAPTISTE-2i2\HENRY_Antoine_2A_TP_RAM\.settings","BUILTIN\Utilisateurs","GenericAll, GenericExecute, GenericWrite, GenericRead"
"D:\Antoine HENRY\Bureau\TPRamCollections_Julien-BAPTISTE-2i2\HENRY_Antoine_2A_TP_RAM\.settings","BUILTIN\Utilisateurs","FullControl, GenericAll, GenericExecute, GenericWrite, GenericRead"
"D:\Antoine HENRY\Bureau\TPRamCollections_Julien-BAPTISTE-2i2\HENRY_Antoine_2A_TP_RAM\.settings\org.eclipse.jdt.core.prefs","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\TPRamCollections_Julien-BAPTISTE-2i2\HENRY_Antoine_2A_TP_RAM\.settings\org.eclipse.jdt.core.prefs","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\TPRamCollections_Julien-BAPTISTE-2i2\HENRY_Antoine_2A_TP_RAM\.settings\org.eclipse.jdt.core.prefs","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\TPRamCollections_Julien-BAPTISTE-2i2\HENRY_Antoine_2A_TP_RAM\.settings\org.eclipse.jdt.core.prefs","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\TPRamCollections_Julien-BAPTISTE-2i2\HENRY_Antoine_2A_TP_RAM\.settings\org.eclipse.jdt.core.prefs","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\TPRamCollections_Julien-BAPTISTE-2i2\HENRY_Antoine_2A_TP_RAM\bin","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\TPRamCollections_Julien-BAPTISTE-2i2\HENRY_Antoine_2A_TP_RAM\bin","AUTORITE NT\Système","FullControl, GenericAll"
"D:\Antoine HENRY\Bureau\TPRamCollections_Julien-BAPTISTE-2i2\HENRY_Antoine_2A_TP_RAM\bin","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\TPRamCollections_Julien-BAPTISTE-2i2\HENRY_Antoine_2A_TP_RAM\bin","AUTORITE NT\Utilisateurs authentifiés","GenericExecute, GenericWrite, GenericRead"
"D:\Antoine HENRY\Bureau\TPRamCollections_Julien-BAPTISTE-2i2\HENRY_Antoine_2A_TP_RAM\bin","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\TPRamCollections_Julien-BAPTISTE-2i2\HENRY_Antoine_2A_TP_RAM\bin","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize, GenericExecute, GenericWrite, GenericRead"
"D:\Antoine HENRY\Bureau\TPRamCollections_Julien-BAPTISTE-2i2\HENRY_Antoine_2A_TP_RAM\bin","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\TPRamCollections_Julien-BAPTISTE-2i2\HENRY_Antoine_2A_TP_RAM\bin","BUILTIN\Administrateurs","FullControl, GenericAll"
"D:\Antoine HENRY\Bureau\TPRamCollections_Julien-BAPTISTE-2i2\HENRY_Antoine_2A_TP_RAM\bin","BUILTIN\Utilisateurs","GenericAll, GenericExecute, GenericWrite, GenericRead"
"D:\Antoine HENRY\Bureau\TPRamCollections_Julien-BAPTISTE-2i2\HENRY_Antoine_2A_TP_RAM\bin","BUILTIN\Utilisateurs","FullControl, GenericAll, GenericExecute, GenericWrite, GenericRead"
"D:\Antoine HENRY\Bureau\TPRamCollections_Julien-BAPTISTE-2i2\HENRY_Antoine_2A_TP_RAM\bin","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\TPRamCollections_Julien-BAPTISTE-2i2\HENRY_Antoine_2A_TP_RAM\bin\Clavier.class","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\TPRamCollections_Julien-BAPTISTE-2i2\HENRY_Antoine_2A_TP_RAM\bin\Clavier.class","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\TPRamCollections_Julien-BAPTISTE-2i2\HENRY_Antoine_2A_TP_RAM\bin\Clavier.class","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\TPRamCollections_Julien-BAPTISTE-2i2\HENRY_Antoine_2A_TP_RAM\bin\Clavier.class","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\TPRamCollections_Julien-BAPTISTE-2i2\HENRY_Antoine_2A_TP_RAM\bin\Clavier.class","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\TPRamCollections_Julien-BAPTISTE-2i2\HENRY_Antoine_2A_TP_RAM\bin\Main.class","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\TPRamCollections_Julien-BAPTISTE-2i2\HENRY_Antoine_2A_TP_RAM\bin\Main.class","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\TPRamCollections_Julien-BAPTISTE-2i2\HENRY_Antoine_2A_TP_RAM\bin\Main.class","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\TPRamCollections_Julien-BAPTISTE-2i2\HENRY_Antoine_2A_TP_RAM\bin\Main.class","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\TPRamCollections_Julien-BAPTISTE-2i2\HENRY_Antoine_2A_TP_RAM\bin\Main.class","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\TPRamCollections_Julien-BAPTISTE-2i2\HENRY_Antoine_2A_TP_RAM\bin\Processus.class","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\TPRamCollections_Julien-BAPTISTE-2i2\HENRY_Antoine_2A_TP_RAM\bin\Processus.class","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\TPRamCollections_Julien-BAPTISTE-2i2\HENRY_Antoine_2A_TP_RAM\bin\Processus.class","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\TPRamCollections_Julien-BAPTISTE-2i2\HENRY_Antoine_2A_TP_RAM\bin\Processus.class","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\TPRamCollections_Julien-BAPTISTE-2i2\HENRY_Antoine_2A_TP_RAM\bin\Processus.class","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\TPRamCollections_Julien-BAPTISTE-2i2\HENRY_Antoine_2A_TP_RAM\src","AUTORITE NT\Système","FullControl, GenericAll"
"D:\Antoine HENRY\Bureau\TPRamCollections_Julien-BAPTISTE-2i2\HENRY_Antoine_2A_TP_RAM\src","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\TPRamCollections_Julien-BAPTISTE-2i2\HENRY_Antoine_2A_TP_RAM\src","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\TPRamCollections_Julien-BAPTISTE-2i2\HENRY_Antoine_2A_TP_RAM\src","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\TPRamCollections_Julien-BAPTISTE-2i2\HENRY_Antoine_2A_TP_RAM\src","AUTORITE NT\Utilisateurs authentifiés","GenericExecute, GenericWrite, GenericRead"
"D:\Antoine HENRY\Bureau\TPRamCollections_Julien-BAPTISTE-2i2\HENRY_Antoine_2A_TP_RAM\src","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize, GenericExecute, GenericWrite, GenericRead"
"D:\Antoine HENRY\Bureau\TPRamCollections_Julien-BAPTISTE-2i2\HENRY_Antoine_2A_TP_RAM\src","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\TPRamCollections_Julien-BAPTISTE-2i2\HENRY_Antoine_2A_TP_RAM\src","BUILTIN\Administrateurs","FullControl, GenericAll"
"D:\Antoine HENRY\Bureau\TPRamCollections_Julien-BAPTISTE-2i2\HENRY_Antoine_2A_TP_RAM\src","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\TPRamCollections_Julien-BAPTISTE-2i2\HENRY_Antoine_2A_TP_RAM\src","BUILTIN\Utilisateurs","GenericAll, GenericExecute, GenericWrite, GenericRead"
"D:\Antoine HENRY\Bureau\TPRamCollections_Julien-BAPTISTE-2i2\HENRY_Antoine_2A_TP_RAM\src","BUILTIN\Utilisateurs","FullControl, GenericAll, GenericExecute, GenericWrite, GenericRead"
"D:\Antoine HENRY\Bureau\TPRamCollections_Julien-BAPTISTE-2i2\HENRY_Antoine_2A_TP_RAM\src\Clavier.java","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\TPRamCollections_Julien-BAPTISTE-2i2\HENRY_Antoine_2A_TP_RAM\src\Clavier.java","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\TPRamCollections_Julien-BAPTISTE-2i2\HENRY_Antoine_2A_TP_RAM\src\Clavier.java","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\TPRamCollections_Julien-BAPTISTE-2i2\HENRY_Antoine_2A_TP_RAM\src\Clavier.java","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\TPRamCollections_Julien-BAPTISTE-2i2\HENRY_Antoine_2A_TP_RAM\src\Clavier.java","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\TPRamCollections_Julien-BAPTISTE-2i2\HENRY_Antoine_2A_TP_RAM\src\Main.java","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\TPRamCollections_Julien-BAPTISTE-2i2\HENRY_Antoine_2A_TP_RAM\src\Main.java","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\TPRamCollections_Julien-BAPTISTE-2i2\HENRY_Antoine_2A_TP_RAM\src\Main.java","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\TPRamCollections_Julien-BAPTISTE-2i2\HENRY_Antoine_2A_TP_RAM\src\Main.java","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\TPRamCollections_Julien-BAPTISTE-2i2\HENRY_Antoine_2A_TP_RAM\src\Main.java","BUILTIN\Utilisateurs","FullControl"
"D:\Antoine HENRY\Bureau\TPRamCollections_Julien-BAPTISTE-2i2\HENRY_Antoine_2A_TP_RAM\src\Processus.java","AUTORITE NT\Système","FullControl"
"D:\Antoine HENRY\Bureau\TPRamCollections_Julien-BAPTISTE-2i2\HENRY_Antoine_2A_TP_RAM\src\Processus.java","AUTORITE NT\Utilisateurs authentifiés","Write, ReadAndExecute, Synchronize"
"D:\Antoine HENRY\Bureau\TPRamCollections_Julien-BAPTISTE-2i2\HENRY_Antoine_2A_TP_RAM\src\Processus.java","AUTORITE NT\Utilisateurs authentifiés","Modify, Synchronize"
"D:\Antoine HENRY\Bureau\TPRamCollections_Julien-BAPTISTE-2i2\HENRY_Antoine_2A_TP_RAM\src\Processus.java","BUILTIN\Administrateurs","FullControl"
"D:\Antoine HENRY\Bureau\TPRamCollections_Julien-BAPTISTE-2i2\HENRY_Antoine_2A_TP_RAM\src\Processus.java","BUILTIN\Utilisateurs","FullControl"
